,l1,l2,mean_exp,std_exp,mean_bound,std_bound,mean_v2_mean,mean_v2_std
187,116.04383224248886,16.906306594610214,0.6313668489456177,0.278823584318161,94627.22991777777,95015.16432135671,5282.546724958408,915.262230861206
188,119.9733053445816,17.03581838309765,0.6799079775810242,0.30553096532821655,92638.40189726447,92993.02507683894,5266.076004726611,643.221795881084
189,117.76557469367981,16.971580237150192,0.7780970931053162,0.30197757482528687,100483.76384843157,100868.04864692655,6508.816789504772,626.8069002749374
190,117.32023739814758,17.577541440725327,0.7134259343147278,0.2768259048461914,104158.75457221022,105947.81699428314,6324.726898721712,786.2090300931765
191,118.34833079576492,17.100057020783424,0.698391854763031,0.2878449857234955,156842.50755194816,157599.8165600536,7357.766482747278,725.7302447531731
192,114.8080837726593,16.69248303771019,0.6865862607955933,0.2749194800853729,71852.87583715311,72571.25063148334,5117.891159675378,971.50234302592
193,115.99124282598495,16.790344461798668,0.7171310782432556,0.29426777362823486,96387.58079496717,96982.11687311008,5197.558595398046,777.0515690802816
194,114.50794130563736,16.84352020919323,0.6547021269798279,0.31193140149116516,82869.57450484476,83205.88678311309,5296.033369315337,740.8833421509768
195,116.0438984632492,16.89165908098221,0.616096019744873,0.2725851535797119,91406.78737412686,91920.85276560835,4981.599331676651,525.52019055722
196,116.522207736969,17.15697592496872,0.6698905229568481,0.2790185809135437,105819.5034755059,106235.9211719307,6695.029937646947,676.78394007511
197,118.33301317691803,17.160215958952904,0.6382123827934265,0.2867550849914551,109944.1922144895,110367.0840855258,4999.775409262501,485.13641315855915
198,115.11682760715485,17.347066521644592,0.7137174606323242,0.27972033619880676,80875.22377370465,81448.75715744164,6676.1491684402035,870.1737716039938
199,118.95735955238342,17.602396607398987,0.6912103891372681,0.2954307198524475,93921.83957692918,94275.73358044622,7687.702954341388,985.326803079926
200,116.322385430336,17.45822685956955,0.6907100081443787,0.26488375663757324,87273.85568053903,87646.80945894879,6494.553763385231,707.4496505501792
